SK_ID_CURR,pd_raw,pd_calibrated,band,TARGET
104569,0.17507115689354952,0.02303030303030303,Low,0
104570,0.30109919324868667,0.04590570719602978,Elevated,0
104571,0.29199067799013206,0.03659976387249114,Elevated,0
104572,0.3938132746157323,0.07317073170731707,Elevated,0
104573,0.22591488199412355,0.02663230240549828,Medium,0
104574,0.6639265622793413,0.17524235645041011,Very High,0
104575,0.659422210342376,0.17524235645041011,Very High,0
104576,0.3419553913972156,0.04590570719602978,Elevated,0
104577,0.5997159715768933,0.1445874337623013,Very High,0
104579,0.5424897876541209,0.10837887067395265,High,0
104580,0.48293391847673445,0.08342133051742344,High,0
104581,0.6147165904262376,0.1445874337623013,Very High,0
104582,0.1765312444890231,0.02663230240549828,Medium,0
104583,0.831454146360471,0.3241252302025783,Very High,1
104585,0.5918039947558598,0.12500000000000003,Very High,0
104586,0.1528685416764154,0.01768172888015717,Low,0
104587,0.3539193994179055,0.05174353205849269,Elevated,0
104589,0.22751797930811726,0.02663230240549828,Medium,0
104590,0.06471393638782984,0.010554089709762533,Very Low,0
104591,0.5056484124245604,0.0873015873015873,High,0
104592,0.3404373265894894,0.04590570719602978,Elevated,0
104593,0.4174895188787057,0.07894736842105263,High,0
104594,0.20180190263755776,0.02663230240549828,Medium,0
104595,0.24183330743870166,0.032682705401724924,Medium,0
104596,0.5852062550951883,0.12500000000000003,Very High,0
104597,0.277785013151752,0.032682705401724924,Medium,0
104598,0.564090101836278,0.11627906976744186,High,0
104599,0.35212299131573427,0.05174353205849269,Elevated,0
104600,0.6540605010535847,0.14634146341463414,Very High,0
104601,0.34754828703100105,0.05174353205849269,Elevated,0
104603,0.23704607297117372,0.031141868512110725,Medium,0
104604,0.35942732438605257,0.05174353205849269,Elevated,0
104605,0.15465479723968223,0.01768172888015717,Low,0
104606,0.3323510799350395,0.04590570719602978,Elevated,0
104607,0.6943632176275847,0.17524235645041011,Very High,0
104608,0.6136068738579828,0.1445874337623013,Very High,0
104609,0.34422546620756733,0.05174353205849269,Elevated,0
104612,0.11051523798927358,0.01112099644128114,Low,0
104613,0.22958712686581503,0.02663230240549828,Medium,0
104614,0.33402767436783354,0.04590570719602978,Elevated,0
104615,0.13074240314666521,0.01768172888015717,Low,0
104616,0.5591533979314951,0.11594202898550725,High,0
104617,0.5315044674038321,0.10837887067395265,High,0
104619,0.3368244830966159,0.04590570719602978,Elevated,0
104621,0.3791617257203872,0.057692307692307696,Elevated,0
104623,0.5328450772299551,0.10837887067395265,High,0
104626,0.46757886227579776,0.07894736842105263,High,0
104627,0.49143928647309043,0.08342133051742344,High,0
104628,0.6596819515502738,0.17524235645041011,Very High,0
104629,0.47070232516447935,0.08342133051742344,High,0
104630,0.12548689866412716,0.01768172888015717,Low,0
104631,0.5609454777962201,0.11627906976744186,High,0
104632,0.5440570257093427,0.10837887067395265,High,0
104633,0.39106620550817106,0.07317073170731707,Elevated,0
104635,0.20189772074306095,0.02663230240549828,Medium,0
104636,0.09853690046976532,0.01112099644128114,Low,0
104637,0.3110388022386449,0.04590570719602978,Elevated,0
104638,0.32147839531907446,0.04590570719602978,Elevated,0
104640,0.1976215490107046,0.02663230240549828,Medium,0
104641,0.3276216038855583,0.04590570719602978,Elevated,0
104642,0.05271954284944269,0.0030303030303030303,Very Low,0
104643,0.3631075639131322,0.05702917771883289,Elevated,0
104644,0.5240446849319197,0.10837887067395265,High,0
104645,0.5183528212739467,0.10354223433242507,High,0
104648,0.2701875116426889,0.032682705401724924,Medium,0
104649,0.21961349092209206,0.02663230240549828,Medium,0
104650,0.2798315376474203,0.032682705401724924,Medium,0
104651,0.09662697385036534,0.01112099644128114,Low,0
104653,0.4327671822756893,0.07894736842105263,High,0
104654,0.18806379078760915,0.02663230240549828,Medium,0
104655,0.45095181249118027,0.07894736842105263,High,0
104656,0.5600592050171673,0.11627906976744186,High,0
104657,0.5064574119668771,0.0873015873015873,High,0
104658,0.08770328053425226,0.01112099644128114,Low,0
104659,0.13324834933898408,0.01768172888015717,Low,0
104660,0.6377284408884678,0.1445874337623013,Very High,0
104661,0.7413234273274524,0.1976401179941003,Very High,0
104662,0.4562210601709309,0.07894736842105263,High,0
104663,0.5365300771990805,0.10837887067395265,High,0
104664,0.2747987835246175,0.032682705401724924,Medium,0
104665,0.4447924812588726,0.07894736842105263,High,0
104666,0.10303884149408216,0.01112099644128114,Low,0
104667,0.2888763160028742,0.03659976387249114,Elevated,0
104668,0.4783394169668799,0.08342133051742344,High,0
104669,0.6432886082674983,0.14470402147153352,Very High,0
104671,0.0743548132928204,0.01112099644128114,Low,0
104672,0.2723483250693201,0.032682705401724924,Medium,0
104673,0.28133857919844907,0.03659976387249114,Elevated,0
104674,0.3776339573852652,0.057692307692307696,Elevated,0
104675,0.7068742840925436,0.17524235645041011,Very High,0
104676,0.7808916097273441,0.298989898989899,Very High,1
104678,0.3757326925534308,0.05702917771883289,Elevated,0
104679,0.394048855033716,0.07317073170731707,Elevated,0
104680,0.12531459970202688,0.01768172888015717,Low,0
104681,0.5233033471914272,0.10837887067395265,High,0
104682,0.3277793141801982,0.04590570719602978,Elevated,0
104683,0.2086351424400177,0.02663230240549828,Medium,0
104684,0.29876354664512633,0.04590570719602978,Elevated,0
104686,0.19248996832265777,0.02663230240549828,Medium,0
104687,0.13799616086620697,0.01768172888015717,Low,0
104688,0.32590688205814233,0.04590570719602978,Elevated,0
104689,0.141963362666613,0.01768172888015717,Low,0
104690,0.46476346227345294,0.07894736842105263,High,0
104692,0.11848528168629302,0.01112099644128114,Low,0
104693,0.1065017419194803,0.01112099644128114,Low,0
104694,0.3285950363278706,0.04590570719602978,Elevated,0
104695,0.4148122624778521,0.07894736842105263,High,0
104697,0.1203322527699334,0.01112099644128114,Low,0
104698,0.6048683184413479,0.1445874337623013,Very High,0
104700,0.5895245358415766,0.12500000000000003,Very High,0
104701,0.5567402469639405,0.11594202898550725,High,0
104702,0.7098105701306043,0.17524235645041011,Very High,0
104703,0.32071256687851013,0.04590570719602978,Elevated,0
104704,0.4323358755295009,0.07894736842105263,High,0
104705,0.23379248065950461,0.02663230240549828,Medium,0
104706,0.16375193536051663,0.02303030303030303,Low,0
104707,0.6820516657287556,0.17524235645041011,Very High,1
104708,0.5948855747426895,0.12500000000000003,Very High,0
104709,0.04957913827926954,0.0030303030303030303,Very Low,0
104710,0.6370224424591697,0.1445874337623013,Very High,0
104711,0.7715876433948513,0.28125,Very High,0
104713,0.13756416241190467,0.01768172888015717,Low,0
104715,0.19336609329537852,0.02663230240549828,Medium,0
104716,0.4327911127768599,0.07894736842105263,High,0
104719,0.12165792295629697,0.01112099644128114,Low,0
104720,0.1033642881853751,0.01112099644128114,Low,0
104721,0.2295208878216503,0.02663230240549828,Medium,0
104722,0.47734387420147206,0.08342133051742344,High,0
104723,0.2055929625992592,0.02663230240549828,Medium,0
104724,0.17290026178467038,0.02303030303030303,Low,0
104725,0.43926646367870686,0.07894736842105263,High,0
104726,0.30085467733502025,0.04590570719602978,Elevated,0
104727,0.5276734511849668,0.10837887067395265,High,0
104728,0.4669458113010524,0.07894736842105263,High,0
104729,0.31482631654215726,0.04590570719602978,Elevated,0
104730,0.4103455774354056,0.07894736842105263,High,0
104731,0.10623566136040664,0.01112099644128114,Low,0
104732,0.49222872066608647,0.08342133051742344,High,0
104733,0.1921732409909669,0.02663230240549828,Medium,0
104734,0.20537680045882245,0.02663230240549828,Medium,0
104735,0.02899595604127143,0.0030303030303030303,Very Low,0
104736,0.1930139026628339,0.02663230240549828,Medium,0
104737,0.3295767318091819,0.04590570719602978,Elevated,0
104738,0.3262051643832969,0.04590570719602978,Elevated,0
104739,0.7892934952268309,0.298989898989899,Very High,1
104742,0.18678827379044563,0.02663230240549828,Medium,0
104745,0.6755504512834031,0.17524235645041011,Very High,0
104746,0.1965357963614623,0.02663230240549828,Medium,0
104748,0.4871427967094932,0.08342133051742344,High,1
104749,0.1842129075647509,0.02663230240549828,Medium,0
104750,0.4273594416424021,0.07894736842105263,High,0
104751,0.4008321391965768,0.07317073170731707,Elevated,0
104752,0.4541002193735516,0.07894736842105263,High,0
104753,0.8098405949853423,0.3241252302025783,Very High,1
104754,0.10054033761232435,0.01112099644128114,Low,0
104755,0.28119310271310854,0.03659976387249114,Elevated,0
104756,0.204367580297818,0.02663230240549828,Medium,0
104757,0.16732574830750743,0.02303030303030303,Low,0
104758,0.6849861236630755,0.17524235645041011,Very High,0
104759,0.47247999982656247,0.08342133051742344,High,0
104760,0.3707870577167248,0.05702917771883289,Elevated,0
104761,0.7123246354139354,0.1976401179941003,Very High,0
104762,0.6388509664143922,0.1445874337623013,Very High,1
104763,0.17275656938534753,0.02303030303030303,Low,0
104764,0.108998025974869,0.01112099644128114,Low,0
104765,0.1007069771730133,0.01112099644128114,Low,0
104766,0.09690884074280388,0.01112099644128114,Low,0
104768,0.442235001793198,0.07894736842105263,High,0
104769,0.42396982171511016,0.07894736842105263,High,0
104770,0.6860691503842168,0.17524235645041011,Very High,0
104771,0.11285159000287694,0.01112099644128114,Low,0
104773,0.22358053141399148,0.02663230240549828,Medium,0
104774,0.5984659146970019,0.1445874337623013,Very High,0
104775,0.21410945665410971,0.02663230240549828,Medium,0
104777,0.5905512588574608,0.12500000000000003,Very High,1
104778,0.20189447857470086,0.02663230240549828,Medium,0
104780,0.7163484096719082,0.1976401179941003,Very High,0
104781,0.2009713922799695,0.02663230240549828,Medium,0
104782,0.2094995680294639,0.02663230240549828,Medium,0
104783,0.3354714561914675,0.04590570719602978,Elevated,0
104784,0.06550139668088195,0.010554089709762533,Very Low,0
104785,0.1343526648830541,0.01768172888015717,Low,0
104786,0.24343872818651077,0.032682705401724924,Medium,0
104787,0.8513512671750184,0.3241252302025783,Very High,0
104788,0.14095677924035932,0.01768172888015717,Low,0
104789,0.47355017592811993,0.08342133051742344,High,0
104790,0.13681911999101207,0.01768172888015717,Low,0
104791,0.3105424511940528,0.04590570719602978,Elevated,0
104792,0.4625650501060762,0.07894736842105263,High,0
104793,0.18450794834725193,0.02663230240549828,Medium,0
104794,0.3453244850375312,0.05174353205849269,Elevated,0
104795,0.28407483844641,0.03659976387249114,Elevated,0
104796,0.15549346842255526,0.01768172888015717,Low,0
104797,0.2305463078959092,0.02663230240549828,Medium,0
104798,0.28569670586417695,0.03659976387249114,Elevated,0
104799,0.38741227250248184,0.057692307692307696,Elevated,0
104800,0.8131210625198589,0.3241252302025783,Very High,1
104801,0.09292783112595784,0.01112099644128114,Low,0
104802,0.47986906570026083,0.08342133051742344,High,0
104803,0.0877233861561678,0.01112099644128114,Low,0
104804,0.11637325919493181,0.01112099644128114,Low,0
104805,0.2216585506960685,0.02663230240549828,Medium,0
104806,0.6010043486934994,0.1445874337623013,Very High,1
104807,0.8359595441496047,0.3241252302025783,Very High,1
104808,0.1038088652737788,0.01112099644128114,Low,0
104809,0.5177545632224699,0.10354223433242507,High,0
104810,0.11901419748398165,0.01112099644128114,Low,0
104811,0.3211243771635765,0.04590570719602978,Elevated,0
104812,0.6129587635871322,0.1445874337623013,Very High,0
104813,0.21456901114474514,0.02663230240549828,Medium,0
104816,0.4730021550799045,0.08342133051742344,High,0
104817,0.5288885380983042,0.10837887067395265,High,0
104818,0.216362014031184,0.02663230240549828,Medium,0
104819,0.07626889845887629,0.01112099644128114,Low,0
104820,0.6508795714283737,0.14545454545454545,Very High,0
104821,0.23297143930510034,0.02663230240549828,Medium,0
104822,0.12418728029741298,0.01112099644128114,Low,0
104823,0.5784616619349877,0.12500000000000003,Very High,0
104824,0.5844890250236056,0.12500000000000003,Very High,1
104825,0.8208311622271549,0.3241252302025783,Very High,0
104826,0.4634449161043142,0.07894736842105263,High,0
104827,0.7052190151633001,0.17524235645041011,Very High,1
104828,0.5312088468778244,0.10837887067395265,High,0
104829,0.8928178325135435,0.4722222222222222,Very High,1
104832,0.616479440174058,0.1445874337623013,Very High,0
104834,0.16570240432790265,0.02303030303030303,Low,0
104835,0.4414713800790024,0.07894736842105263,High,0
104836,0.3377243668111856,0.04590570719602978,Elevated,0
104837,0.3103671560822383,0.04590570719602978,Elevated,0
104838,0.1669925530965511,0.02303030303030303,Low,0
104841,0.34829215089769416,0.05174353205849269,Elevated,0
104842,0.1286908410137581,0.01768172888015717,Low,0
104843,0.17468880248482818,0.02303030303030303,Low,0
104844,0.48640592362252133,0.08342133051742344,High,1
104845,0.16560590511802908,0.02303030303030303,Low,0
104846,0.20327575798845882,0.02663230240549828,Medium,0
104847,0.488690892697028,0.08342133051742344,High,0
104848,0.06005261077767742,0.010554089709762533,Very Low,0
104849,0.29098602735552503,0.03659976387249114,Elevated,0
104850,0.06810581707190479,0.010554089709762533,Very Low,0
104851,0.16792001116206093,0.02303030303030303,Low,0
104852,0.44756679631587454,0.07894736842105263,High,1
104853,0.355337792305138,0.05174353205849269,Elevated,0
104854,0.4252853534211477,0.07894736842105263,High,0
104855,0.28805315760044414,0.03659976387249114,Elevated,0
104856,0.19086549682286966,0.02663230240549828,Medium,0
104857,0.13745307837553178,0.01768172888015717,Low,0
104858,0.25970933242868716,0.032682705401724924,Medium,0
104859,0.32503344734112666,0.04590570719602978,Elevated,0
104862,0.45014595751429226,0.07894736842105263,High,0
104863,0.5308854044216024,0.10837887067395265,High,1
104864,0.5573744653775781,0.11594202898550725,High,0
104865,0.07173525469537115,0.01112099644128114,Low,0
104867,0.6103392630174338,0.1445874337623013,Very High,0
104868,0.8186352302370102,0.3241252302025783,Very High,1
104869,0.21976566160498315,0.02663230240549828,Medium,0
104871,0.2350720985200188,0.02663230240549828,Medium,0
104872,0.2683040482130598,0.032682705401724924,Medium,0
104873,0.5763993985315832,0.12500000000000003,Very High,0
104874,0.2725955281862375,0.032682705401724924,Medium,0
104875,0.8550425544829533,0.39655172413793105,Very High,0
104876,0.13669559224239228,0.01768172888015717,Low,0
104881,0.4177420288481843,0.07894736842105263,High,0
104882,0.09261198665618028,0.01112099644128114,Low,0
104883,0.4211855733241444,0.07894736842105263,High,0
104884,0.8812677488188623,0.4462809917355372,Very High,1
104885,0.4265849414754131,0.07894736842105263,High,0
104886,0.6351633021392334,0.1445874337623013,Very High,0
104887,0.7493674340093365,0.22085889570552147,Very High,0
104888,0.29083890329582646,0.03659976387249114,Elevated,1
104889,0.0710002543322792,0.010554089709762533,Very Low,0
104890,0.5644686807447301,0.11627906976744186,High,0
104891,0.4654121027313237,0.07894736842105263,High,0
104892,0.1586037371545127,0.01768172888015717,Low,0
104893,0.311445168550771,0.04590570719602978,Elevated,0
104894,0.042253033349354666,0.0030303030303030303,Very Low,0
104895,0.6834322030593002,0.17524235645041011,Very High,0
104896,0.4826175827593307,0.08342133051742344,High,0
104897,0.1365426906330187,0.01768172888015717,Low,0
104898,0.42941693349493903,0.07894736842105263,High,0
104900,0.13014155258718854,0.01768172888015717,Low,0
104901,0.21398497682538056,0.02663230240549828,Medium,0
104902,0.17851750765671417,0.02663230240549828,Medium,0
104903,0.08999921489321279,0.01112099644128114,Low,0
104904,0.5370240246302325,0.10837887067395265,High,0
104905,0.1696508550331488,0.02303030303030303,Low,0
104908,0.24132069832455824,0.032682705401724924,Medium,0
104909,0.32431850398794104,0.04590570719602978,Elevated,0
104910,0.113782027979484,0.01112099644128114,Low,0
104911,0.24035723541861034,0.031141868512110725,Medium,0
104912,0.2058593925760325,0.02663230240549828,Medium,0
104914,0.3676607111777411,0.05702917771883289,Elevated,0
104915,0.31593841354228513,0.04590570719602978,Elevated,0
104917,0.6851717010703969,0.17524235645041011,Very High,1
104918,0.7024881590268852,0.17524235645041011,Very High,1
104919,0.1407991613460167,0.01768172888015717,Low,0
104920,0.4597257292543372,0.07894736842105263,High,0
104922,0.5317623030849178,0.10837887067395265,High,0
104923,0.13518102356730777,0.01768172888015717,Low,0
104924,0.42010331599520523,0.07894736842105263,High,0
104925,0.7812764606927395,0.298989898989899,Very High,0
104926,0.4019528929367653,0.07317073170731707,Elevated,0
104927,0.5902624847235654,0.12500000000000003,Very High,0
104928,0.5767308663783982,0.12500000000000003,Very High,0
104929,0.2052788416823593,0.02663230240549828,Medium,0
104932,0.20351082828707542,0.02663230240549828,Medium,0
104933,0.48299244948401887,0.08342133051742344,High,0
104934,0.17145111593689377,0.02303030303030303,Low,0
104935,0.11542639328897691,0.01112099644128114,Low,0
104938,0.1574495768763313,0.01768172888015717,Low,0
104939,0.5462276203899146,0.10837887067395265,High,0
104940,0.2828284284042186,0.03659976387249114,Elevated,0
104941,0.3089957336329029,0.04590570719602978,Elevated,0
104944,0.5904119178305658,0.12500000000000003,Very High,1
104945,0.22587956128216435,0.02663230240549828,Medium,0
104946,0.11278530170404129,0.01112099644128114,Low,0
104947,0.7827624529176912,0.298989898989899,Very High,1
104948,0.4107789830419187,0.07894736842105263,High,0
104949,0.5136902905450441,0.10354223433242507,High,0
104950,0.4166964524428122,0.07894736842105263,High,0
104951,0.39305471726822516,0.07317073170731707,Elevated,0
104952,0.28687030158271976,0.03659976387249114,Elevated,0
104953,0.27562729766213084,0.032682705401724924,Medium,0
104954,0.4554833352870485,0.07894736842105263,High,0
104955,0.29794690889079795,0.04590570719602978,Elevated,0
104956,0.45356215388042354,0.07894736842105263,High,0
104957,0.2633632128126524,0.032682705401724924,Medium,0
104958,0.4056601799315429,0.07432432432432433,Elevated,0
104959,0.4544379137130629,0.07894736842105263,High,0
104960,0.4109867462149785,0.07894736842105263,High,0
104961,0.5989891718872854,0.1445874337623013,Very High,1
104962,0.15819890261599237,0.01768172888015717,Low,0
104963,0.26717689311302234,0.032682705401724924,Medium,0
104964,0.7584977950414282,0.22916666666666666,Very High,1
104965,0.37187626639260163,0.05702917771883289,Elevated,0
104966,0.2454612628281839,0.032682705401724924,Medium,0
104967,0.12851450832458672,0.01768172888015717,Low,0
104968,0.7478476413123714,0.22085889570552147,Very High,0
104970,0.6759199814058237,0.17524235645041011,Very High,1
104971,0.8346191353723941,0.3241252302025783,Very High,1
104973,0.6673320299936752,0.17524235645041011,Very High,0
104974,0.26041742931459233,0.032682705401724924,Medium,0
104975,0.25122876333793426,0.032682705401724924,Medium,0
104976,0.419428217679297,0.07894736842105263,High,0
104977,0.23111602416420052,0.02663230240549828,Medium,0
104978,0.5865392608306692,0.12500000000000003,Very High,0
104979,0.8099323292709675,0.3241252302025783,Very High,0
104980,0.8456230790751991,0.3241252302025783,Very High,1
104981,0.8282902723156882,0.3241252302025783,Very High,0
104982,0.4980830151490495,0.0873015873015873,High,0
104983,0.14801698633942853,0.01768172888015717,Low,0
104984,0.2753003798892543,0.032682705401724924,Medium,0
104985,0.48166034405863545,0.08342133051742344,High,0
104986,0.4048891751759842,0.07432432432432433,Elevated,0
104987,0.7329650024081763,0.1976401179941003,Very High,0
104989,0.7008156475311371,0.17524235645041011,Very High,1
104990,0.13961396443516602,0.01768172888015717,Low,0
104991,0.29274306219907587,0.03659976387249114,Elevated,0
104992,0.35722956802246153,0.05174353205849269,Elevated,0
104993,0.21794520425497077,0.02663230240549828,Medium,0
104994,0.7649099091187145,0.22916666666666666,Very High,0
104995,0.05432258063306098,0.0030303030303030303,Very Low,0
104996,0.1461476243661984,0.01768172888015717,Low,0
104997,0.2032700159489402,0.02663230240549828,Medium,0
104998,0.17285891448473203,0.02303030303030303,Low,0
104999,0.5935429759640497,0.12500000000000003,Very High,0
105000,0.25001753862488313,0.032682705401724924,Medium,0
105001,0.5298312148959249,0.10837887067395265,High,0
105002,0.14123840957954487,0.01768172888015717,Low,0
105003,0.662382456240727,0.17524235645041011,Very High,0
105004,0.5411219864648076,0.10837887067395265,High,0
105005,0.353183591183475,0.05174353205849269,Elevated,0
105006,0.8741855928103782,0.4462809917355372,Very High,1
105007,0.5775157811980933,0.12500000000000003,Very High,0
105008,0.2348812332274955,0.02663230240549828,Medium,0
105009,0.10064879525532264,0.01112099644128114,Low,0
105010,0.2185120865126503,0.02663230240549828,Medium,0
105011,0.21654922661182646,0.02663230240549828,Medium,0
105012,0.26053025190122775,0.032682705401724924,Medium,0
105014,0.7332906914105656,0.1976401179941003,Very High,0
105016,0.1717476105648275,0.02303030303030303,Low,0
105017,0.46568097301358363,0.07894736842105263,High,0
105018,0.15829285871335624,0.01768172888015717,Low,0
105020,0.5956861527917459,0.12500000000000003,Very High,0
105021,0.18822731983587457,0.02663230240549828,Medium,0
105022,0.29756484924365745,0.04590570719602978,Elevated,0
105023,0.13916242032009038,0.01768172888015717,Low,0
105024,0.63096587784844,0.1445874337623013,Very High,0
105025,0.5718101803579089,0.12500000000000003,Very High,0
105026,0.5748127240383234,0.12500000000000003,Very High,0
105028,0.7999511314006748,0.298989898989899,Very High,0
105029,0.2162187940774605,0.02663230240549828,Medium,0
105031,0.10869869531967519,0.01112099644128114,Low,0
105032,0.4767976123379487,0.08342133051742344,High,0
105033,0.48219572132252536,0.08342133051742344,High,0
105034,0.20285541988673117,0.02663230240549828,Medium,0
105036,0.41454237694559254,0.07894736842105263,High,0
105037,0.15046388057585927,0.01768172888015717,Low,0
105038,0.33733133682940497,0.04590570719602978,Elevated,0
105039,0.3430136166112588,0.05174353205849269,Elevated,0
105040,0.24521823028656226,0.032682705401724924,Medium,0
105042,0.20854114875416635,0.02663230240549828,Medium,1
105043,0.8104428618462504,0.3241252302025783,Very High,0
105044,0.16330645563046087,0.02303030303030303,Low,0
105045,0.18862548067052132,0.02663230240549828,Medium,0
105046,0.4069712446190305,0.07432432432432433,Elevated,0
105047,0.27013475948549964,0.032682705401724924,Medium,0
105048,0.27751697913240847,0.032682705401724924,Medium,0
105049,0.3946502763996438,0.07317073170731707,Elevated,0
105050,0.24738566209848342,0.032682705401724924,Medium,0
105052,0.12206277243734376,0.01112099644128114,Low,0
105053,0.26433770207656837,0.032682705401724924,Medium,0
105054,0.54343285141377,0.10837887067395265,High,0
105055,0.030303751594255295,0.0030303030303030303,Very Low,0
105057,0.21722185817842996,0.02663230240549828,Medium,0
105058,0.09891005452589077,0.01112099644128114,Low,0
105059,0.30585480132011245,0.04590570719602978,Elevated,0
105060,0.7693917665463713,0.28125,Very High,0
105061,0.242865701187862,0.032682705401724924,Medium,0
105062,0.3110068199415682,0.04590570719602978,Elevated,0
105063,0.16044973239594135,0.01768172888015717,Low,0
105064,0.7582690168063615,0.22916666666666666,Very High,0
105065,0.5411251126806961,0.10837887067395265,High,0
105066,0.8746780199358718,0.4462809917355372,Very High,0
105068,0.206908880400602,0.02663230240549828,Medium,0
105069,0.23584423601867158,0.031141868512110725,Medium,0
105070,0.19863879403090554,0.02663230240549828,Medium,0
105073,0.5024598355124706,0.0873015873015873,High,0
105075,0.25125151880320207,0.032682705401724924,Medium,0
105076,0.05861723555499853,0.010554089709762533,Very Low,0
105077,0.43764710781321553,0.07894736842105263,High,0
105078,0.1116546413083249,0.01112099644128114,Low,0
105079,0.4233550457630236,0.07894736842105263,High,0
105080,0.4079451466513841,0.07432432432432433,Elevated,0
105081,0.8643112763275034,0.39655172413793105,Very High,1
105082,0.1908076235782575,0.02663230240549828,Medium,0
105083,0.30354025967284176,0.04590570719602978,Elevated,0
105084,0.2327459220871553,0.02663230240549828,Medium,0
105085,0.13320454007517585,0.01768172888015717,Low,0
105086,0.5176237751636961,0.10354223433242507,High,0
105087,0.3050809593532408,0.04590570719602978,Elevated,0
105088,0.11343997462199298,0.01112099644128114,Low,0
105089,0.1013608415755016,0.01112099644128114,Low,0
105090,0.3606679520229125,0.05174353205849269,Elevated,0
105092,0.6012672888251169,0.1445874337623013,Very High,0
105093,0.36660239029704944,0.05702917771883289,Elevated,0
105094,0.15858716199061612,0.01768172888015717,Low,0
105095,0.11036181134324141,0.01112099644128114,Low,0
105096,0.470160267053778,0.08342133051742344,High,0
105097,0.11191113701141453,0.01112099644128114,Low,0
105098,0.2922530225473974,0.03659976387249114,Elevated,0
105099,0.23733816715640843,0.031141868512110725,Medium,0
105100,0.2229009850531235,0.02663230240549828,Medium,0
105102,0.1872863755751217,0.02663230240549828,Medium,0
105104,0.5272838257409636,0.10837887067395265,High,0
105105,0.10738205515340712,0.01112099644128114,Low,0
105106,0.3905356772546565,0.057692307692307696,Elevated,0
105107,0.6358451596161617,0.1445874337623013,Very High,0
105108,0.29269867176313275,0.03659976387249114,Elevated,0
105109,0.4177370578103508,0.07894736842105263,High,0
105110,0.4290023725794155,0.07894736842105263,High,0
105111,0.5399250320891485,0.10837887067395265,High,0
105112,0.689509224747967,0.17524235645041011,Very High,0
105113,0.49253180507403194,0.08342133051742344,High,1
105114,0.8446522915355998,0.3241252302025783,Very High,0
105115,0.7136130424678422,0.1976401179941003,Very High,1
105116,0.30478102284006625,0.04590570719602978,Elevated,0
105117,0.6859336145993123,0.17524235645041011,Very High,1
105118,0.30639691202763697,0.04590570719602978,Elevated,0
105119,0.5483637264352379,0.10837887067395265,High,0
105120,0.3445338428728359,0.05174353205849269,Elevated,0
105121,0.10455630242279533,0.01112099644128114,Low,0
105122,0.08827238742871615,0.01112099644128114,Low,0
105123,0.3323034157457998,0.04590570719602978,Elevated,0
105124,0.41210639307097297,0.07894736842105263,High,0
105125,0.40715240392903346,0.07432432432432433,Elevated,0
105126,0.48348879420633073,0.08342133051742344,High,0
105127,0.5413611221056336,0.10837887067395265,High,0
105128,0.5447600813773688,0.10837887067395265,High,0
105129,0.3275375235630881,0.04590570719602978,Elevated,0
105130,0.21023285654208332,0.02663230240549828,Medium,0
105131,0.08021533640285222,0.01112099644128114,Low,0
105132,0.6537996610648472,0.14634146341463414,Very High,1
105133,0.16590947335971423,0.02303030303030303,Low,0
105135,0.5160480675814796,0.10354223433242507,High,0
105136,0.6877846278727089,0.17524235645041011,Very High,0
105137,0.500278301101064,0.0873015873015873,High,0
105138,0.385161330215431,0.057692307692307696,Elevated,0
105140,0.8366236386984726,0.3241252302025783,Very High,1
105141,0.3033771377103912,0.04590570719602978,Elevated,0
105143,0.4741892903998432,0.08342133051742344,High,0
105144,0.31148506145119065,0.04590570719602978,Elevated,0
105145,0.4891739463939376,0.08342133051742344,High,0
105147,0.18966276605654925,0.02663230240549828,Medium,0
105148,0.3796892948969437,0.057692307692307696,Elevated,0
105149,0.09703166221253255,0.01112099644128114,Low,0
105150,0.6079601781504713,0.1445874337623013,Very High,0
105151,0.5554043439776034,0.11594202898550725,High,0
105152,0.07579436209273235,0.01112099644128114,Low,0
105153,0.527676753247135,0.10837887067395265,High,0
105154,0.775394120930292,0.2968974986720104,Very High,0
105155,0.7882696487659754,0.298989898989899,Very High,1
105156,0.09961831726987651,0.01112099644128114,Low,0
105157,0.3366324232174066,0.04590570719602978,Elevated,0
105158,0.3960620194907894,0.07317073170731707,Elevated,0
105159,0.1846811224067385,0.02663230240549828,Medium,0
105160,0.4574458314973196,0.07894736842105263,High,0
105161,0.3592952390463928,0.05174353205849269,Elevated,0
105162,0.2367736187474969,0.031141868512110725,Medium,0
105164,0.4684946859451927,0.07894736842105263,High,0
105165,0.5610741828807415,0.11627906976744186,High,0
105166,0.6680331488666558,0.17524235645041011,Very High,0
105167,0.22901013985172305,0.02663230240549828,Medium,0
105169,0.05572977836076295,0.010554089709762533,Very Low,0
105170,0.6500624711098193,0.14545454545454545,Very High,0
105171,0.516523312508264,0.10354223433242507,High,0
105173,0.402106958873669,0.07317073170731707,Elevated,0
105174,0.23167611094204116,0.02663230240549828,Medium,0
105175,0.6758554990518638,0.17524235645041011,Very High,0
105177,0.09840010530484329,0.01112099644128114,Low,0
105178,0.47108342151720356,0.08342133051742344,High,0
105179,0.3078975641167078,0.04590570719602978,Elevated,0
105180,0.5723704163965762,0.12500000000000003,Very High,0
105181,0.7283136387970215,0.1976401179941003,Very High,1
105182,0.5208836339947576,0.10837887067395265,High,0
105183,0.4919414265929321,0.08342133051742344,High,0
